"","ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time"
"10010","2020","1060","J4H","September 30, 2020","MONTRÉAL",44,NA,NA,3,14.6666666666667,2,9.66666666666667,8
"10011","2020","1060","J4J","September 30, 2020","MONTRÉAL",48,NA,NA,19,2.52631578947368,0.526315789473684,5.58823529411765,0.315789473684211
"10012","2020","1060","J4K","December 31, 2020","MONTRÉAL",66,NA,NA,20,3.3,1.3,5.89473684210526,1
"10013","2020","1060","J4L","June 30, 2020","MONTRÉAL",18,NA,NA,1,18,3,9,1
"10014","2020","1060","J4M","December 31, 2020","MONTRÉAL",172,NA,NA,11,15.6363636363636,2.27272727272727,13.4545454545455,2.27272727272727
"10015","2020","1060","J4P","March 31, 2020","MONTRÉAL",6,NA,NA,1,6,2,5,0
"10016","2020","1060","J4R","September 30, 2020","MONTRÉAL",100,NA,NA,7,14.2857142857143,2.28571428571429,9.71428571428571,2
"10017","2020","1060","J4S","September 30, 2020","MONTRÉAL",1,NA,NA,1,1,0,13,1
"10018","2020","1060","J4T","June 30, 2020","MONTRÉAL",144,142,2,39,3.69230769230769,1.64102564102564,5.31578947368421,1.56410256410256
"10019","2020","1060","J4V","June 30, 2020","MONTRÉAL",105,NA,NA,5,21,2,7.8,3.8
"10020","2020","1060","J4W","September 30, 2020","MONTRÉAL",19,NA,NA,11,1.72727272727273,0.272727272727273,6.36363636363636,0.363636363636364
"10021","2020","1060","J4X","September 30, 2020","MONTRÉAL",63,NA,NA,6,10.5,2.5,6.5,6
"10022","2020","1060","J4Y","September 30, 2020","MONTRÉAL",5,NA,NA,5,1,0,6.8,1.4
"10023","2020","1060","J4Z","March 31, 2020","MONTRÉAL",730,NA,NA,44,16.5909090909091,1.34090909090909,8.20454545454546,2.02272727272727
"10024","2020","1060","J5A","December 31, 2020","MONTRÉAL",263,NA,NA,22,11.9545454545455,1.31818181818182,7,2.45454545454545
"10025","2020","1060","J5B","June 30, 2020","MONTRÉAL",93,NA,NA,4,23.25,2.25,11,2.5
"10026","2020","1060","J5C","December 31, 2020","MONTRÉAL",4,NA,NA,1,4,0,10,0
"10027","2020","1060","J5K","March 31, 2020","MONTRÉAL",39,33,6,39,1,0,5.44736842105263,0.512820512820513
"10028","2020","1060","J5L","March 31, 2020","MONTRÉAL",49,42,7,38,1.28947368421053,0.157894736842105,5.87878787878788,4.60526315789474
"10029","2020","1060","J5M","March 31, 2020","MONTRÉAL",84,79,5,36,2.33333333333333,0.666666666666667,5.58064516129032,1.11111111111111
"10030","2020","1060","J5R","March 31, 2020","MONTRÉAL",499,NA,NA,37,13.4864864864865,1.51351351351351,8.21621621621622,5.05405405405405
"10031","2020","1060","J5T","September 30, 2020","MONTRÉAL",184,183,1,20,9.2,0.7,6.22222222222222,0.75
"10032","2020","1060","J5W","September 30, 2020","MONTRÉAL",72,71,1,17,4.23529411764706,0.352941176470588,6.58823529411765,4.76470588235294
"10033","2020","1060","J5X","June 30, 2020","MONTRÉAL",18,NA,NA,9,2,0.222222222222222,5.75,1.88888888888889
"10034","2020","1060","J5Y","June 30, 2020","MONTRÉAL",11,10,1,5,2.2,0.6,6.6,10
"10035","2020","1060","J5Z","March 31, 2020","MONTRÉAL",128,NA,NA,13,9.84615384615385,1.61538461538462,7.92307692307692,10.6153846153846
"10036","2020","1060","J6A","September 30, 2020","MONTRÉAL",141,NA,NA,9,15.6666666666667,1.33333333333333,6.22222222222222,1.88888888888889
"10037","2020","1060","J6J","June 30, 2020","MONTRÉAL",223,NA,NA,7,31.8571428571429,1.71428571428571,7.57142857142857,5.85714285714286
"10038","2020","1060","J6K","June 30, 2020","MONTRÉAL",23,NA,NA,8,2.875,0.25,7.375,0.375
"10039","2020","1060","J6N","December 31, 2020","MONTRÉAL",92,88,4,27,3.40740740740741,0.481481481481481,8.77777777777778,1.96296296296296
"10040","2020","1060","J6R","March 31, 2020","MONTRÉAL",114,NA,NA,25,4.56,0.72,6.72,2.88
"10041","2020","1060","J6V","March 31, 2020","MONTRÉAL",3,NA,NA,3,1,0,6.33333333333333,0.666666666666667
"10042","2020","1060","J6W","December 31, 2020","MONTRÉAL",227,NA,NA,22,10.3181818181818,1.95454545454545,8.95454545454546,5.31818181818182
"10043","2020","1060","J6X","March 31, 2020","MONTRÉAL",121,NA,NA,1,121,14,18,14
"10044","2020","1060","J6Y","March 31, 2020","MONTRÉAL",230,228,2,24,9.58333333333333,1.25,6.95652173913043,7
"10045","2020","1060","J6Z","March 31, 2020","MONTRÉAL",31,28,3,22,1.40909090909091,0.181818181818182,8.40909090909091,6.54545454545455
"10046","2020","1060","J7A","December 31, 2020","MONTRÉAL",48,NA,NA,11,4.36363636363636,0.909090909090909,9.45454545454546,6.72727272727273
"10047","2020","1060","J7C","March 31, 2020","MONTRÉAL",248,246,2,52,4.76923076923077,1,7.04,3.57692307692308
"10048","2020","1060","J7E","September 30, 2020","MONTRÉAL",52,NA,NA,7,7.42857142857143,2.57142857142857,6.28571428571429,1.71428571428571
"10049","2020","1060","J7G","March 31, 2020","MONTRÉAL",5,NA,NA,5,1,0,4.8,21
"10050","2020","1060","J7H","September 30, 2020","MONTRÉAL",199,NA,NA,2,99.5,7.5,12.5,14
"10051","2020","1060","J7J","March 31, 2020","MONTRÉAL",381,378,3,46,8.28260869565217,0.956521739130435,7.30232558139535,9.34782608695652
"10052","2020","1060","J7K","December 31, 2020","MONTRÉAL",304,302,2,47,6.46808510638298,0.680851063829787,7.65116279069767,6.8936170212766
"10053","2020","1060","J7L","September 30, 2020","MONTRÉAL",5,NA,NA,5,1,0,6,0.4
"10054","2020","1060","J7M","December 31, 2020","MONTRÉAL",4,3,1,4,1,0,7.66666666666667,1.25
"10055","2020","1060","J7N","March 31, 2020","MONTRÉAL",293,277,16,100,2.93,0.76,6.29591836734694,6.12
"10056","2020","1060","J7P","March 31, 2020","MONTRÉAL",41,40,1,9,4.55555555555556,1,5,1.77777777777778
"10057","2020","1060","J7R","March 31, 2020","MONTRÉAL",123,NA,NA,29,4.24137931034483,0.586206896551724,6.88888888888889,11.8965517241379
"10058","2020","1060","J7T","December 31, 2020","MONTRÉAL",150,NA,NA,79,1.89873417721519,0,7.29333333333333,0.962025316455696
"10059","2020","1060","J7V","March 31, 2020","MONTRÉAL",651,NA,NA,69,9.43478260869565,0.956521739130435,8.71014492753623,1.52173913043478
"10060","2020","1060","J7Y","September 30, 2020","MONTRÉAL",222,NA,NA,10,22.2,1.8,8.33333333333333,3
"10061","2020","1060","J7Z","March 31, 2020","MONTRÉAL",43,42,1,16,2.6875,0.875,12.3,2.125
"10062","2020","1060","nan","December 31, 2020","MONTRÉAL",79,78,1,8,9.875,1.625,5.5,45
"10063","2020","1700",NA,"December 31, 2020","SASKATOON",484,438,46,351,1.37891737891738,0.0512820512820513,5.45481049562682,1.58479532163743
"10064","2020","1700","S0K","December 31, 2020","SASKATOON",71,70,1,61,1.16393442622951,0,11.1147540983607,2.3859649122807
"10065","2020","1700","S7H","June 30, 2020","SASKATOON",20,18,2,19,1.05263157894737,0,7.52631578947368,0.578947368421053
"10066","2020","1700","S7J","September 30, 2020","SASKATOON",28,22,6,21,1.33333333333333,0.0952380952380952,8.19047619047619,-1.38095238095238
"10067","2020","1700","S7K","December 31, 2020","SASKATOON",447,418,29,210,2.12857142857143,0.0666666666666667,7.52380952380952,1.055
"10068","2020","1700","S7L","December 31, 2020","SASKATOON",36,31,5,33,1.09090909090909,0,14.6060606060606,3.3125
"10069","2020","1700","S7M","December 31, 2020","SASKATOON",30,29,1,18,1.66666666666667,0,10.5555555555556,0.722222222222222
"10070","2020","1700","S7N","December 31, 2020","SASKATOON",18,17,1,17,1.05882352941176,0,8.64705882352941,0.588235294117647
"10071","2020","1700","S7S","December 31, 2020","SASKATOON",99,84,15,74,1.33783783783784,0,9.47297297297297,1.15942028985507
"10072","2020","1700","S7T","March 31, 2020","SASKATOON",123,NA,NA,7,17.5714285714286,0.571428571428571,8.57142857142857,2.28571428571429
"10073","2020","1700","S7V","March 31, 2020","SASKATOON",90,77,13,83,1.08433734939759,0,8.39024390243902,1.83544303797468
"10074","2020","1700","S7W","March 31, 2020","SASKATOON",5,NA,NA,2,2.5,0,9,7
"10075","2020","2410",NA,"December 31, 2020","VANCOUVER",1562,1320,242,892,1.75112107623318,0.0403587443946188,7.46182728410513,2.36995515695067
"10076","2020","2410","V0N","December 31, 2020","VANCOUVER",16,15,1,14,1.14285714285714,0,17.9285714285714,0.928571428571429
"10077","2020","2410","V1M","December 31, 2020","VANCOUVER",181,169,12,66,2.74242424242424,0.0454545454545455,13.7424242424242,1.15151515151515
"10078","2020","2410","V2W","December 31, 2020","VANCOUVER",144,142,2,47,3.06382978723404,0,12.3191489361702,2.38297872340426
"10079","2020","2410","V2X","December 31, 2020","VANCOUVER",552,539,13,65,8.49230769230769,0.523076923076923,10.5384615384615,1.21538461538462
"10080","2020","2410","V2Y","December 31, 2020","VANCOUVER",574,524,50,158,3.63291139240506,0.120253164556962,10.5696202531646,1.00632911392405
"10081","2020","2410","V2Z","December 31, 2020","VANCOUVER",132,107,25,89,1.48314606741573,0,14.4044943820225,1.10112359550562
"10082","2020","2410","V3A","December 31, 2020","VANCOUVER",404,394,10,44,9.18181818181818,0.431818181818182,15.1590909090909,0.886363636363636
"10083","2020","2410","V3B","December 31, 2020","VANCOUVER",158,141,17,43,3.67441860465116,0.162790697674419,12.9024390243902,1.58139534883721
"10084","2020","2410","V3C","December 31, 2020","VANCOUVER",186,180,6,21,8.85714285714286,0.619047619047619,15,5.38095238095238
"10085","2020","2410","V3E","December 31, 2020","VANCOUVER",280,245,35,127,2.20472440944882,0,12.1259842519685,2.65354330708661
"10086","2020","2410","V3H","December 31, 2020","VANCOUVER",91,87,4,36,2.52777777777778,0,17.6666666666667,1.38888888888889
"10087","2020","2410","V3J","December 31, 2020","VANCOUVER",850,824,26,62,13.7096774193548,1.33870967741935,16.5161290322581,0.951612903225806
"10088","2020","2410","V3K","December 31, 2020","VANCOUVER",113,91,22,71,1.59154929577465,0.0563380281690141,13.5070422535211,1.07042253521127
"10089","2020","2410","V3L","December 31, 2020","VANCOUVER",263,256,7,22,11.9545454545455,1.18181818181818,13.7727272727273,0.954545454545455
"10090","2020","2410","V3M","December 31, 2020","VANCOUVER",338,311,27,82,4.1219512195122,0.195121951219512,13.6463414634146,2.60975609756098
"10091","2020","2410","V3N","December 31, 2020","VANCOUVER",875,852,23,55,15.9090909090909,1.8,15.5454545454545,1.38181818181818
"10092","2020","2410","V3R","December 31, 2020","VANCOUVER",90,53,37,90,1,0,12.6222222222222,0.466666666666667
"10093","2020","2410","V3S","December 31, 2020","VANCOUVER",926,716,210,529,1.75047258979206,0.0207939508506616,12.1361058601134,1.31568998109641
"10094","2020","2410","V3T","December 31, 2020","VANCOUVER",718,694,24,61,11.7704918032787,0.819672131147541,14.0491803278689,0.819672131147541
"10095","2020","2410","V3V","December 31, 2020","VANCOUVER",247,187,60,176,1.40340909090909,0,13.5,1.00568181818182
"10096","2020","2410","V3W","December 31, 2020","VANCOUVER",197,160,37,125,1.576,0.032,12.568,0.232
"10097","2020","2410","V3X","March 31, 2020","VANCOUVER",111,74,37,104,1.06730769230769,0.0192307692307692,13.6826923076923,1.35576923076923
"10098","2020","2410","V3Y","December 31, 2020","VANCOUVER",101,100,1,32,3.15625,0,11.125,10.03125
"10099","2020","2410","V4A","December 31, 2020","VANCOUVER",147,112,35,113,1.30088495575221,0,14.5575221238938,1.27433628318584
"10100","2020","2410","V4B","December 31, 2020","VANCOUVER",149,122,27,70,2.12857142857143,0.128571428571429,19.6666666666667,1.82857142857143
"10101","2020","2410","V4C","December 31, 2020","VANCOUVER",287,222,65,160,1.79375,0.075,11.10625,0.51875
"10102","2020","2410","V4E","December 31, 2020","VANCOUVER",47,38,9,25,1.88,0,14.8,0.8
"10103","2020","2410","V4K","December 31, 2020","VANCOUVER",96,91,5,46,2.08695652173913,0.0652173913043478,14.1521739130435,6.91304347826087
"10104","2020","2410","V4L","December 31, 2020","VANCOUVER",37,NA,NA,19,1.94736842105263,0.157894736842105,14.7894736842105,3.21052631578947
"10105","2020","2410","V4M","December 31, 2020","VANCOUVER",39,35,4,39,1,0,14.025641025641,2.48717948717949
"10106","2020","2410","V4N","December 31, 2020","VANCOUVER",632,530,102,306,2.06535947712418,0.0130718954248366,11.7222222222222,2.04575163398693
"10107","2020","2410","V4P","March 31, 2020","VANCOUVER",192,178,14,36,5.33333333333333,0.388888888888889,15.6388888888889,1.72222222222222
"10108","2020","2410","V4R","December 31, 2020","VANCOUVER",175,157,18,96,1.82291666666667,0,9.77083333333333,1.35416666666667
"10109","2020","2410","V4W","March 31, 2020","VANCOUVER",25,16,9,25,1,0,12.32,1.64
"10110","2020","2410","V5A","December 31, 2020","VANCOUVER",25,14,11,24,1.04166666666667,0,18.6666666666667,1.91666666666667
"10111","2020","2410","V5B","December 31, 2020","VANCOUVER",33,21,12,29,1.13793103448276,0,16.448275862069,1.41379310344828
"10112","2020","2410","V5C","March 31, 2020","VANCOUVER",2291,2265,26,69,33.2028985507246,4.26086956521739,15.7971014492754,2.28985507246377
"10113","2020","2410","V5E","December 31, 2020","VANCOUVER",16,11,5,14,1.14285714285714,0,15.9285714285714,2.07142857142857
"10114","2020","2410","V5G","December 31, 2020","VANCOUVER",49,31,18,44,1.11363636363636,0,15.7954545454545,1.13636363636364
"10115","2020","2410","V5H","December 31, 2020","VANCOUVER",294,279,15,33,8.90909090909091,1.15151515151515,16.9393939393939,2.78787878787879
"10116","2020","2410","V5J","December 31, 2020","VANCOUVER",200,184,16,41,4.8780487804878,0.195121951219512,17.5365853658537,2.97560975609756
"10117","2020","2410","V5K","December 31, 2020","VANCOUVER",111,76,35,107,1.03738317757009,0,12.3644859813084,1.60747663551402
"10118","2020","2410","V5L","December 31, 2020","VANCOUVER",54,41,13,33,1.63636363636364,0.151515151515152,12.8181818181818,1.60606060606061
"10119","2020","2410","V5M","December 31, 2020","VANCOUVER",181,136,45,152,1.19078947368421,0.0263157894736842,14.0657894736842,1.57894736842105
"10120","2020","2410","V5N","December 31, 2020","VANCOUVER",221,209,12,69,3.20289855072464,0.304347826086957,14.463768115942,1.89855072463768
"10121","2020","2410","V5P","December 31, 2020","VANCOUVER",180,148,32,126,1.42857142857143,0.0634920634920635,14.75,2.1984126984127
"10122","2020","2410","V5R","March 31, 2020","VANCOUVER",279,238,41,104,2.68269230769231,0.259615384615385,13.4615384615385,1.51923076923077
"10123","2020","2410","V5S","March 31, 2020","VANCOUVER",1602,1562,40,130,12.3230769230769,1.08461538461538,15.4846153846154,2.16923076923077
"10124","2020","2410","V5T","December 31, 2020","VANCOUVER",26,24,2,13,2,0.384615384615385,14.5384615384615,1.92307692307692
"10125","2020","2410","V5V","March 31, 2020","VANCOUVER",486,461,25,104,4.67307692307692,0.307692307692308,14.7596153846154,2.97115384615385
"10126","2020","2410","V5W","March 31, 2020","VANCOUVER",307,280,27,112,2.74107142857143,0.276785714285714,14.7857142857143,2.92857142857143
"10127","2020","2410","V5X","June 30, 2020","VANCOUVER",240,188,52,179,1.34078212290503,0.111731843575419,12.6648044692737,1.94972067039106
"10128","2020","2410","V5Y","December 31, 2020","VANCOUVER",301,295,6,33,9.12121212121212,1.12121212121212,16.21875,2.57575757575758
"10129","2020","2410","V5Z","December 31, 2020","VANCOUVER",178,171,7,36,4.94444444444444,0.583333333333333,19,3.61111111111111
"10130","2020","2410","V6A","December 31, 2020","VANCOUVER",6,NA,NA,5,1.2,0,15,8.2
"10131","2020","2410","V6E","December 31, 2020","VANCOUVER",21,NA,NA,1,21,5,14,5
"10132","2020","2410","V6G","March 31, 2020","VANCOUVER",410,NA,NA,4,102.5,18.25,25,11
"10133","2020","2410","V6H","March 31, 2020","VANCOUVER",31,28,3,18,1.72222222222222,0.5,22.3333333333333,3.05555555555556
"10134","2020","2410","V6J","December 31, 2020","VANCOUVER",25,NA,NA,18,1.38888888888889,0.333333333333333,15.6666666666667,2.66666666666667
"10135","2020","2410","V6K","December 31, 2020","VANCOUVER",97,86,11,41,2.36585365853659,0.390243902439024,17.609756097561,2.31707317073171
"10136","2020","2410","V6L","March 31, 2020","VANCOUVER",59,50,9,53,1.11320754716981,0.0566037735849057,21.0754716981132,1.94339622641509
"10137","2020","2410","V6M","March 31, 2020","VANCOUVER",358,355,3,28,12.7857142857143,1.28571428571429,22.6428571428571,3.82142857142857
"10138","2020","2410","V6N","March 31, 2020","VANCOUVER",64,53,11,63,1.01587301587302,0,18.1129032258065,1.73015873015873
"10139","2020","2410","V6P","December 31, 2020","VANCOUVER",185,167,18,70,2.64285714285714,0.328571428571429,18.4,2.61428571428571
"10140","2020","2410","V6R","March 31, 2020","VANCOUVER",53,47,6,51,1.03921568627451,0,17.0392156862745,2.01960784313725
"10141","2020","2410","V6S","December 31, 2020","VANCOUVER",490,481,9,54,9.07407407407407,0.833333333333333,16.9444444444444,1.85185185185185
"10142","2020","2410","V6T","December 31, 2020","VANCOUVER",5,NA,NA,5,1,0,23,2.6
"10143","2020","2410","V6V","December 31, 2020","VANCOUVER",228,223,5,37,6.16216216216216,0.108108108108108,16.1621621621622,6.56756756756757
"10144","2020","2410","V6W","December 31, 2020","VANCOUVER",10,6,4,10,1,0,24.1,5.5
"10145","2020","2410","V6X","December 31, 2020","VANCOUVER",1286,1279,7,33,38.969696969697,2.96969696969697,19.4242424242424,2.39393939393939
"10146","2020","2410","V6Y","December 31, 2020","VANCOUVER",103,97,6,55,1.87272727272727,0,18.5090909090909,5.4
"10147","2020","2410","V6Z","June 30, 2020","VANCOUVER",388,NA,NA,1,388,52,46,13
"10148","2020","2410","V7A","December 31, 2020","VANCOUVER",94,71,23,87,1.08045977011494,0,16.6091954022989,1.3448275862069
"10149","2020","2410","V7B","June 30, 2020","VANCOUVER",4,2,2,4,1,0,23,0
"10150","2020","2410","V7C","March 31, 2020","VANCOUVER",59,50,9,59,1,0,17.9491525423729,1.54237288135593
"10151","2020","2410","V7E","December 31, 2020","VANCOUVER",89,79,10,66,1.34848484848485,0.0454545454545455,15.6969696969697,0.893939393939394
"10152","2020","2410","V7G","December 31, 2020","VANCOUVER",72,70,2,19,3.78947368421053,0,13.8421052631579,2.94736842105263
"10153","2020","2410","V7H","December 31, 2020","VANCOUVER",4,2,2,4,1,0,14.5,3
"10154","2020","2410","V7J","September 30, 2020","VANCOUVER",401,396,5,24,16.7083333333333,1.91666666666667,18.6666666666667,2.20833333333333
"10155","2020","2410","V7K","December 31, 2020","VANCOUVER",12,6,6,12,1,0,17.3333333333333,0.833333333333333
"10156","2020","2410","V7L","December 31, 2020","VANCOUVER",632,562,70,91,6.94505494505495,0.648351648351648,16.6703296703297,1.01098901098901
"10157","2020","2410","V7M","September 30, 2020","VANCOUVER",11,6,5,11,1,0,18.3636363636364,2.90909090909091
"10158","2020","2410","V7N","December 31, 2020","VANCOUVER",19,12,7,19,1,0,18.2631578947368,1.10526315789474
"10159","2020","2410","V7P","December 31, 2020","VANCOUVER",427,418,9,29,14.7241379310345,1.03448275862069,16.1034482758621,0.724137931034483
"10160","2020","2410","V7R","June 30, 2020","VANCOUVER",52,38,14,52,1,0,19.5192307692308,2.28846153846154
"10161","2020","2410","V7S","March 31, 2020","VANCOUVER",49,47,2,48,1.02083333333333,0,30.6521739130435,4.79166666666667
"10162","2020","2410","V7T","June 30, 2020","VANCOUVER",65,64,1,24,2.70833333333333,0.25,21.1666666666667,3.04166666666667
"10163","2020","2410","V7V","March 31, 2020","VANCOUVER",47,NA,NA,13,3.61538461538462,1.23076923076923,29,4.76923076923077
"10164","2020","2410","V7W","March 31, 2020","VANCOUVER",7,5,2,5,1.4,0,26,3
"10165","2020","2410","nan","December 31, 2020","VANCOUVER",167,NA,NA,1,167,29,51,1
"10166","2020","0340",NA,"December 31, 2020","EDMONTON",3266,3067,199,2330,1.40171673819742,0.0141630901287554,5.82110507246377,0.899828030954428
"10167","2020","0340","T0A","September 30, 2020","EDMONTON",22,NA,NA,18,1.22222222222222,0,9,0.333333333333333
"10168","2020","0340","T0C","December 31, 2020","EDMONTON",84,79,5,79,1.06329113924051,0,11.8987341772152,0.860759493670886
"10169","2020","0340","T0E","December 31, 2020","EDMONTON",14,NA,NA,14,1,0,12.3571428571429,0.214285714285714
"10170","2020","0340","T0G","December 31, 2020","EDMONTON",12,11,1,12,1,0,8.81818181818182,0.333333333333333
"10171","2020","0340","T4X","December 31, 2020","EDMONTON",119,113,6,99,1.2020202020202,0,9.49494949494949,0.232323232323232
"10172","2020","0340","T5A","June 30, 2020","EDMONTON",47,46,1,4,11.75,1.25,17.5,0.5
"10173","2020","0340","T5B","March 31, 2020","EDMONTON",58,50,8,35,1.65714285714286,0.114285714285714,12.5882352941176,1.77142857142857
"10174","2020","0340","T5C","December 31, 2020","EDMONTON",5,NA,NA,3,1.66666666666667,0,11,0
"10175","2020","0340","T5E","December 31, 2020","EDMONTON",88,77,11,75,1.17333333333333,0,8.25333333333333,0.306666666666667
"10176","2020","0340","T5G","December 31, 2020","EDMONTON",39,36,3,23,1.69565217391304,0,12.304347826087,0.652173913043478
